gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,passes,direction
ENSG00000239521,CASTOR3P,144.94829807669757,0.8431232455402651,0.18692851758457743,4.510404599762509,6.470409561680017e-06,0.00040580001176601557,True,up
ENSG00000168918,INPP5D,122.6108702501438,0.9837662213952517,0.21818905158315405,4.50877903477356,6.52017733218885e-06,0.00040702810716312243,True,up
ENSG00000161326,,685.3945532144321,0.5241238928737878,0.11636277007844083,4.5042232366973805,6.661615180261141e-06,0.00041016081776548507,True,up
ENSG00000081059,TCF7,594.9229779721974,0.5610379610754922,0.12460773636094362,4.502432814045894,6.71799954158544e-06,0.00041175229917608217,True,up
ENSG00000205913,SRRM2-AS1,50.201261787223,1.4231502746655398,0.31752793536332297,4.481968722018546,7.395758508969384e-06,0.0004512416639590189,True,up
ENSG00000164484,TMEM200A,677.7026040668259,0.6532807605624199,0.14606576735106117,4.47251106409002,7.730639906806189e-06,0.0004695493175827687,True,up
ENSG00000179041,RRS1,523.0129271855851,0.6437445448955698,0.1440056457306281,4.4702729648512225,7.811983074814662e-06,0.0004723622411695108,True,up
ENSG00000167619,TMEM145,154.5509117969496,-1.1100068831384755,0.24859235242718225,-4.4651690701692806,8.000554745665912e-06,0.0004814271249940812,True,down
ENSG00000008853,RHOBTB2,280.42765355474114,0.6604826592745298,0.14803859367427102,4.461557239106095,8.136620605038593e-06,0.0004854610276032761,True,up
ENSG00000126016,AMOT,288.145856658362,-0.6757955956468206,0.15153867214172553,-4.4595586466191754,8.212859894974436e-06,0.00048571141589401443,True,down
ENSG00000105173,CCNE1,423.67521350404905,0.5554035797593424,0.1248211449120671,4.449595300144124,8.603224873360984e-06,0.000506575913503928,True,up
ENSG00000101187,SLCO4A1,3329.155410234016,-0.6213006745999936,0.14018583170046012,-4.431979088496961,9.337207528159483e-06,0.0005426849409900968,True,down
ENSG00000261373,VPS9D1-AS1,523.0338939751547,0.8301889754603301,0.18755049052311812,4.426482560214889,9.578212235512134e-06,0.0005519342469386565,True,up
ENSG00000158483,FAM86C1P,172.07740408892164,0.9137572102366561,0.20657493878840125,4.423369144369616,9.717349752708292e-06,0.0005575691236830579,True,up
ENSG00000198520,ARMH1,77.82142499981401,1.249169659704996,0.28303119699071544,4.41354053187986,1.0169366827167187e-05,0.0005810328063454337,True,up
ENSG00000152284,TCF7L1,579.150705810374,-0.7072770493251809,0.16044580908588532,-4.408198963592631,1.0423377040746603e-05,0.0005915117754246363,True,down
ENSG00000087448,KLHL42,851.8388196897776,0.6309304220605456,0.1437592451017468,4.3887989368196765,1.1397838365538148e-05,0.0006403685521704849,True,up
ENSG00000139832,RAB20,194.34246569945734,-0.6961713612339984,0.15889453404759676,-4.3813424131094445,1.1795033760206075e-05,0.0006572075835645402,True,down
ENSG00000105855,ITGB8,224.9003796950576,0.9277114908981183,0.2119214817691017,4.377618932982467,1.1998289090539812e-05,0.0006630529922001591,True,up
ENSG00000187231,SESTD1,449.15800463019946,-0.7647161294135485,0.17466073893349635,-4.37829436702842,1.1961172369414795e-05,0.0006630529922001591,True,down
ENSG00000205129,CFAP96,172.4809011736579,-1.334634115409692,0.30557263305923493,-4.367649360638177,1.2559090720738957e-05,0.000688401541782293,True,down
ENSG00000230439,,139.4802186254622,0.9626341744212917,0.22078922609127857,4.359968968881298,1.3008088927563089e-05,0.0007101257939241324,True,up
ENSG00000134824,FADS2,416.0948873981408,0.6778303125805918,0.1555459287718495,4.357750266641918,1.3140619951593613e-05,0.0007144682234971301,True,up
ENSG00000115946,PNO1,497.01511599803035,0.5253795192942092,0.12069844778899454,4.352827471424319,1.3439291146400044e-05,0.0007277726980644907,True,up
ENSG00000244694,PTCHD4,57.876191608328135,1.277793673887848,0.2947560514995187,4.3350888553001745,1.4570125700085292e-05,0.0007827234061352592,True,up
ENSG00000009413,REV3L,1013.5198826267733,0.6441002091827299,0.14877854945104907,4.329254530033248,1.49614932881986e-05,0.0008005586329288488,True,up
ENSG00000155252,PI4K2A,940.0296974480465,0.5544671811788732,0.12854129807315479,4.313533389582837,1.606658616702837e-05,0.000849575874024355,True,up
ENSG00000103089,FA2H,389.48393320897026,-0.7232193061035037,0.1681460483532938,-4.301137690633909,1.699234282057432e-05,0.0008812490407408619,True,down
ENSG00000175505,CLCF1,638.380234783822,0.8274409493381323,0.19268149397486894,4.294345721888858,1.752092682737443e-05,0.0008982972522445506,True,up
ENSG00000268223,ARL14EPL,200.77714112223484,0.7682869258527415,0.17884870531869232,4.295736580724603,1.7411423735000382e-05,0.0008982972522445506,True,up
ENSG00000021355,SERPINB1,2888.757924455433,-0.557289367081131,0.13001635858611765,-4.286301917246857,1.816720439313127e-05,0.0009174778428351387,True,down
ENSG00000180626,ZNF594,96.40704010868643,0.9527740471786399,0.22223930080548704,4.287153729000195,1.8097705398097474e-05,0.0009174778428351387,True,up
ENSG00000240875,,89.61422329995976,1.0954749089538152,0.2555479865918862,4.286767912217223,1.8129152602742128e-05,0.0009174778428351387,True,up
ENSG00000259976,ENSG00000259976,526.4887283807458,-0.5198831463295472,0.1212540777534546,-4.287551857733176,1.8065309155190218e-05,0.0009174778428351387,True,down
ENSG00000116455,WDR77,412.18138111825124,0.5402699805366697,0.12615165803960235,4.282702177145104,1.846372340263644e-05,0.0009255198749485122,True,up
ENSG00000144452,ABCA12,44.216870658335615,2.288185020376298,0.5341980339382978,4.283402174858234,1.8405704238195927e-05,0.0009255198749485122,True,up
ENSG00000083444,PLOD1,10272.235341589952,-0.7337993061095639,0.1715697160521072,-4.276974532537564,1.894504665522884e-05,0.0009461296633300211,True,down
ENSG00000078237,TIGAR,217.0598563796882,0.9787163987092272,0.22891324709623195,4.27549043633018,1.9071698840874672e-05,0.0009489401740603472,True,up
ENSG00000146826,TRAPPC14,358.7940028609365,0.6538332285632215,0.15297649512690226,4.274076406449446,1.9193121522360765e-05,0.0009514707742923255,True,up
ENSG00000182504,CEP97,556.621867413532,-0.5299965604551478,0.12422067371150011,-4.266572903042319,1.9849864898496653e-05,0.0009804233637045014,True,down
ENSG00000249673,NOP14-AS1,273.73592685156234,0.7882546489367153,0.18501639850580098,4.260458290739026,2.040081525554094e-05,0.0010003076105662327,True,up
ENSG00000130270,ATP8B3,533.0985178512962,-0.7850688495611445,0.1845155085441233,-4.254758072942202,2.092751627496003e-05,0.001022415324099859,True,down
ENSG00000107738,VSIR,524.8690585260011,0.6153745803301265,0.14500608334129164,4.243784578897689,2.1978134560918027e-05,0.001069867026784905,True,up
ENSG00000146072,TNFRSF21,2322.071672167227,0.7082095391519911,0.1669952504368492,4.240896296747117,2.2262898579440187e-05,0.00107983066347184,True,up
ENSG00000105613,MAST1,787.0038804975735,-0.510086771775203,0.12030702943454423,-4.239875044481314,2.2364424507154212e-05,0.0010808670252848295,True,down
ENSG00000169715,MT1E,3399.872788112812,0.5376551906933638,0.12692346291799647,4.23605831681992,2.274777209934484e-05,0.0010954677106698781,True,up
ENSG00000139625,MAP3K12,387.2157587103157,0.6674935220848522,0.15780244817409037,4.229931346492559,2.3376264185495164e-05,0.0011177501641036057,True,up
ENSG00000213398,LCAT,258.61218484940355,0.7243663678017399,0.17145268850447423,4.224876110839387,2.3907226207062037e-05,0.0011350881625916355,True,up
ENSG00000101665,SMAD7,239.0329179007144,0.7413655995066392,0.17602405372147756,4.211728930409137,2.5342354309830684e-05,0.0011911225262212493,True,up
ENSG00000103064,SLC7A6,844.4258970178724,0.6148529213853339,0.14598898399037766,4.211639156457584,2.5352429918829615e-05,0.0011911225262212493,True,up
ENSG00000105516,DBP,1226.0591342284242,-0.825265548211261,0.1960763445672493,-4.208899089957359,2.566179546752827e-05,0.001201471007236636,True,down
ENSG00000197191,CYSRT1,89.51920865710606,1.0735159955198834,0.2552751504799453,4.205329008724725,2.6070262869432862e-05,0.001216371711181428,True,up
ENSG00000144320,LNPK,1112.0931193752033,-0.6141462311225113,0.14623253836851485,-4.199791906605803,2.671604008092141e-05,0.0012422037394867044,True,down
ENSG00000101236,RNF24,714.521886802297,-0.805748464611545,0.19226513331761902,-4.19081947261057,2.7794875002838955e-05,0.0012845461834863775,True,down
ENSG00000171517,LPAR3,578.6042657252127,-0.5170357282479775,0.12348644620101776,-4.186983625768285,2.826862108434585e-05,0.0013009354494925578,True,down
ENSG00000127528,KLF2,944.8001796935463,-0.5495779975737152,0.13138501975548922,-4.182957833370147,2.8774077651378284e-05,0.0013139468953706924,True,down
ENSG00000114423,CBLB,349.0404984331885,-0.6666152488793881,0.15994167236097068,-4.1678646911663595,3.074663487830089e-05,0.0013912336399295613,True,down
ENSG00000048028,USP28,739.2198248534928,-0.5174538481969493,0.12426375913863073,-4.164157368035752,3.125045268620933e-05,0.001407936575347736,True,down
ENSG00000198546,ZNF511,416.9557170604949,-0.612348851095216,0.1470713855953958,-4.163616522794126,3.132460490984284e-05,0.001407936575347736,True,down
ENSG00000222009,BTBD19,705.1876841959808,0.7018348399691887,0.16871901510018464,4.159785069587101,3.1854721300636444e-05,0.0014270068505574148,True,up
ENSG00000272734,ADIRF-AS1,658.4625579117545,-0.7426228621649583,0.178557426066018,-4.1590141531855895,3.196240968272306e-05,0.0014270898415954894,True,down
ENSG00000171435,KSR2,1615.961384226829,-0.6136806154780318,0.14771060980631096,-4.15461432515061,3.2583667079600484e-05,0.0014452571279649112,True,down
ENSG00000114999,TTL,1008.4570063142359,0.5038684704667709,0.12133934150292341,4.152556493432356,3.28781553169826e-05,0.0014535378567022733,True,up
ENSG00000109099,PMP22,672.0969095428198,-0.5498202259585087,0.13301185406701546,-4.133618238878862,3.570964495954502e-05,0.0015355272013531443,True,down
ENSG00000134504,KCTD1,399.9610353958671,0.5334676510735723,0.1290606136798312,4.133465941801417,3.5733326879971846e-05,0.0015355272013531443,True,up
ENSG00000169035,KLK7,857.9340095828875,0.8537482823047969,0.20715539579749545,4.121293963973682,3.767503233105117e-05,0.0016025556339176465,True,up
ENSG00000010072,SPRTN,284.7944824835565,0.6729853332909851,0.1635032626473673,4.11603611080492,3.854439427827796e-05,0.0016301447993398719,True,up
ENSG00000136048,DRAM1,702.4813132407376,0.6122469364714916,0.14875855923886816,4.115708968976903,3.8599110182282556e-05,0.0016301447993398719,True,up
ENSG00000135766,EGLN1,2676.398136939712,-0.5309472564143607,0.12977157486793092,-4.0913987285328695,4.287791832443898e-05,0.0017899871538289017,True,down
ENSG00000158062,UBXN11,389.3833458493744,0.5872245811542377,0.14387383184855282,4.081524580316823,4.47412448150963e-05,0.0018562798310361802,True,up
ENSG00000127419,TMEM175,234.03711266093106,0.6385041677588852,0.1565010928404664,4.079870345760215,4.5060826688519213e-05,0.0018611054849393873,True,up
ENSG00000206417,H1-10-AS1,199.52188776729892,-0.6970644746322573,0.17088773711348137,-4.079078384479735,4.52145910468157e-05,0.0018611054849393873,True,down
ENSG00000260565,ERVK13-1,121.04574848624854,0.8782834034654963,0.215329649282028,4.078785278264975,4.527162556067332e-05,0.0018611054849393873,True,up
ENSG00000182473,EXOC7,2864.4547846674545,0.5726597436855809,0.1405619196961129,4.074074578119306,4.619767693535737e-05,0.0018934026619950115,True,up
ENSG00000138193,PLCE1,108.31759327144823,-1.0224064115387317,0.2511105103285301,-4.071539698601656,4.6703400646072176e-05,0.0019083292554898097,True,down
ENSG00000221869,CEBPD,370.0447240369617,1.015829846605576,0.25078058014854526,4.050671890159388,5.1070777544148313e-05,0.002061791510195497,True,up
ENSG00000104450,SPAG1,166.49333985277187,0.7747151984053784,0.19133080342204137,4.04908767720217,5.141768061694109e-05,0.0020662284523318645,True,up
ENSG00000164045,CDC25A,454.01072076023587,0.5341517636669079,0.1319293384629146,4.048771637076451,5.148715217913872e-05,0.0020662284523318645,True,up
ENSG00000165030,NFIL3,439.92554551480845,-0.5462228885441813,0.13530594083339503,-4.036946827166715,5.4151336120432936e-05,0.002147578283082111,True,down
ENSG00000198890,PRMT6,101.67275207607038,0.8667733520490896,0.21489791072290995,4.0334191669583515,5.4971095649833614e-05,0.002167157572733338,True,up
ENSG00000213347,MXD3,698.0429710936922,-0.5058902849524909,0.12544539002085905,-4.032753095736491,5.512719129691004e-05,0.002167157572733338,True,down
ENSG00000076554,TPD52,2790.4453873008792,-0.5580134753306975,0.13842306952488082,-4.031217319815303,5.5488706496379867e-05,0.002175028251154611,True,down
ENSG00000197982,C1orf122,404.8223847290971,0.7825543108835299,0.1946539044812652,4.0202343383194155,5.814027954249944e-05,0.002259260891501621,True,up
ENSG00000196584,XRCC2,391.99160856316894,0.5717778763604972,0.14241970971914125,4.014738391814388,5.95117664095771e-05,0.0022993027457499644,True,up
ENSG00000154065,ANKRD29,213.63726026117047,0.8168431826347804,0.20369037009803706,4.01021993450957,6.066221608214786e-05,0.002330396927782569,True,up
ENSG00000023839,ABCC2,1205.4478887229507,0.6783400133623619,0.16927824951225184,4.007248511352699,6.143021684756627e-05,0.002353196147649385,True,up
ENSG00000225339,SMIM29-AS1,49.12687261089757,1.4479912243345934,0.3616710183936275,4.003614198245382,6.238206683119241e-05,0.0023758321268585853,True,up
ENSG00000254470,AP5B1,490.46719197928877,0.6112506907701273,0.15269893029626525,4.002979520447089,6.25497185579055e-05,0.0023758321268585853,True,up
ENSG00000147509,RGS20,103.80568454208402,0.8465849735669767,0.21184466199432667,3.996253507627437,6.435282068318478e-05,0.0024374534665507403,True,up
ENSG00000100299,ARSA,334.81486071957806,0.6283730638097147,0.15748637939752172,3.990015302997074,6.606903243377347e-05,0.002495447712428576,True,up
ENSG00000104142,VPS18,539.3428658099126,0.5030359526395443,0.12621779871224184,3.9854597194044934,6.734960235158606e-05,0.002536709603655828,True,up
ENSG00000244041,LINC01011,101.36449322121443,-1.0418054394249676,0.2615543052145093,-3.9831324457479247,6.801282609424191e-05,0.0025545541700689634,True,down
ENSG00000059728,MXD1,582.9909615921775,-0.5993514748416683,0.15069014741980838,-3.9773766573599016,6.967974555953571e-05,0.002596302825006998,True,down
ENSG00000164603,SAMTOR,222.1466133775584,-0.6922366698756056,0.17404685134759798,-3.977300735496237,6.970198922074558e-05,0.002596302825006998,True,down
ENSG00000157379,DHRS1,310.7613033177413,0.5679662923190016,0.1436851464687077,3.952853209101162,7.722481514067786e-05,0.002860712657573902,True,up
ENSG00000176396,EID2,221.51106771286996,0.6809969672848124,0.17244302102340156,3.9491129489803884,7.844133469479586e-05,0.0028978163206154176,True,up
ENSG00000198948,MFAP3L,280.15160307337027,0.5602806276994899,0.14191468102656668,3.9480103372434345,7.880340271367848e-05,0.0029032379294842638,True,up
ENSG00000102678,FGF9,131.16369201497125,0.8097173190684906,0.20569263797067308,3.9365401069139736,8.266480996060247e-05,0.003020737933628086,True,up
ENSG00000141574,SECTM1,120.88049286883665,1.1537903825448272,0.29403095056412837,3.9240439835709906,8.707482723231893e-05,0.003156228415055345,True,up
ENSG00000164142,FHIP1A,595.1597240801565,-0.6948086488559116,0.17704790618150493,-3.9244104256370695,8.69424011175377e-05,0.003156228415055345,True,down
ENSG00000267128,RNF157-AS1,36.841820846064984,1.7931383296353522,0.45692162229981104,3.924389309067928,8.695002712749308e-05,0.003156228415055345,True,up
ENSG00000198576,ARC,278.93095164246085,0.5729811984320858,0.14619059320859662,3.919412226575411,8.876518024778436e-05,0.0031935184001064794,True,up
ENSG00000163516,ANKZF1,1865.7841934724383,-0.5261138401020521,0.13546254845177347,-3.883832440147513,0.00010282278097695501,0.0036105791111803683,True,down
ENSG00000176022,B3GALT6,345.49901235978876,0.6073060632302049,0.1564303207695871,3.8822784498711846,0.00010348228417549433,0.003614909636845507,True,up
ENSG00000272720,ENSG00000272720,82.30149517395097,0.9361801612224647,0.24112419110408317,3.882564237689263,0.00010336069890035947,0.003614909636845507,True,up
ENSG00000213390,ARHGAP19,1059.8723119312665,-0.5931053766898047,0.15294281302789453,-3.877955197421607,0.00010533810963815985,0.0036702301559714406,True,down
ENSG00000197444,OGDHL,291.6099117955495,-0.6960119609258422,0.17982811467362,-3.870429060489639,0.00010864396930414102,0.0037659518819975254,True,down
ENSG00000095370,SH2D3C,38.45231243676591,-1.3191378990623512,0.34096759587419767,-3.868807226916238,0.00010936906656040399,0.0037716943567787397,True,down
ENSG00000088836,SLC4A11,478.1077906310818,0.5419293662619363,0.14010562224721954,3.868005848513986,0.00010972903378240543,0.0037744548253111094,True,up
ENSG00000127081,ZNF484,228.73990377314553,-0.6368307665044713,0.16482072588930954,-3.8637784360454446,0.00011164649758877552,0.003819956750770048,True,down
ENSG00000136003,ISCU,1166.882967785905,0.5204210017545523,0.1349006562143252,3.857809267641564,0.00011440786945617328,0.0038558194185397705,True,up
ENSG00000169710,FASN,36424.02403962328,-0.5404984284532404,0.1401327888318909,-3.8570446856777014,0.0001147661878847239,0.0038558194185397705,True,down
ENSG00000065357,DGKA,1317.944298669889,0.527216270465833,0.13723619317374264,3.8416707595376893,0.0001221996783461041,0.004084343575765868,True,up
