analysis_set,query_gene_count,gene_set,term,pathway,reactome_id,overlap,p_value,adjusted_p_value,odds_ratio,combined_score,overlap_genes,significant
all_passing,282,Reactome_2022.gmt,Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template,R-HSA-110313,3/39,0.08656493139103223,0.7986740927742527,3.48962187859926,8.538617916265922,PCNA;REV3L;SPRTN,False
all_passing,282,Reactome_2022.gmt,Other Semaphorin Interactions R-HSA-416700,Other Semaphorin Interactions,R-HSA-416700,2/19,0.09126815421233862,0.7986740927742527,5.189966895849249,12.424538668030486,PLXNB3;SEMA7A,False
all_passing,282,Reactome_2022.gmt,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,Transcription Of E2F Targets Under Negative Control By DREAM Complex,R-HSA-1362277,2/19,0.09126815421233862,0.7986740927742527,5.189966895849249,12.424538668030486,CDC25A;PCNA,False
all_passing,282,Reactome_2022.gmt,Translesion Synthesis By POLH R-HSA-110320,Translesion Synthesis By POLH,R-HSA-110320,2/19,0.09126815421233862,0.7986740927742527,5.189966895849249,12.424538668030486,PCNA;SPRTN,False
all_passing,282,Reactome_2022.gmt,PPARA Activates Gene Expression R-HSA-1989781,PPARA Activates Gene Expression,R-HSA-1989781,6/116,0.09241326067359329,0.7986740927742527,2.1481757259865972,5.115847832395296,AHRR;ANGPTL4;CYP1A1;FHL2;NR1D1;TNFRSF21,False
all_passing,282,Reactome_2022.gmt,Semaphorin Interactions R-HSA-373755,Semaphorin Interactions,R-HSA-373755,4/64,0.09303164890863334,0.7986740927742527,2.7101354659702954,6.436071800784294,DPYSL4;NRP1;PLXNB3;SEMA7A,False
all_passing,282,Reactome_2022.gmt,Fatty Acid Metabolism R-HSA-8978868,Fatty Acid Metabolism,R-HSA-8978868,8/173,0.09494544892249575,0.7986740927742527,1.8789724794875604,4.42395196693469,CYP1A1;CYP1B1;DECR2;FA2H;FADS2;FASN;PRKAA2;SCD,False
all_passing,282,Reactome_2022.gmt,Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,Cytochrome P450 - Arranged By Substrate Type,R-HSA-211897,4/65,0.09715099839083806,0.7986740927742527,2.665805491089022,6.215295715868196,AHRR;CYP1A1;CYP1B1;FDXR,False
all_passing,282,Reactome_2022.gmt,FOXO-mediated Transcription R-HSA-9614085,FOXO-mediated Transcription,R-HSA-9614085,4/65,0.09715099839083806,0.7986740927742527,2.665805491089022,6.215295715868196,CCNG2;CDKN1A;DDIT3;SMAD3,False
all_passing,282,Reactome_2022.gmt,Non-integrin membrane-ECM Interactions R-HSA-3000171,Non-integrin membrane-ECM Interactions,R-HSA-3000171,3/41,0.09718400743898198,0.7986740927742527,3.3076923076923075,7.710723991050692,ITGA2;SDC1;THBS1,False
all_passing,282,Reactome_2022.gmt,Signaling By Retinoic Acid R-HSA-5362517,Signaling By Retinoic Acid,R-HSA-5362517,3/41,0.09718400743898198,0.7986740927742527,3.3076923076923075,7.710723991050692,ALDH1A3;PDK3;RDH10,False
all_passing,282,Reactome_2022.gmt,Signaling By TGF-beta Receptor Complex R-HSA-170834,Signaling By TGF-beta Receptor Complex,R-HSA-170834,5/91,0.09816108015291426,0.7986740927742527,2.319148049783888,5.383080000769629,CDKN2B;ITGB8;PPP1R15A;SMAD3;SMAD7,False
all_passing,282,Reactome_2022.gmt,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,Regulation Of Lipid Metabolism By PPARalpha,R-HSA-400206,6/118,0.0983181239475733,0.7986740927742527,2.1095680128591523,4.89324193400384,AHRR;ANGPTL4;CYP1A1;FHL2;NR1D1;TNFRSF21,False
all_passing,282,Reactome_2022.gmt,Apoptotic Factor-Mediated Response R-HSA-111471,Apoptotic Factor-Mediated Response,R-HSA-111471,2/20,0.09967342088441275,0.7986740927742527,4.908946379534615,11.319324584547218,BAX;GSDME,False
all_passing,282,Reactome_2022.gmt,Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,Defective B3GALT6 Causes EDSP2 And SEMDJL1,R-HSA-4420332,2/20,0.09967342088441275,0.7986740927742527,4.908946379534615,11.319324584547218,B3GALT6;SDC1,False
all_passing,282,Reactome_2022.gmt,NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,R-HSA-9013695,2/20,0.09967342088441275,0.7986740927742527,4.908946379534615,11.319324584547218,ACTA2;SMAD3,False
all_passing,282,Reactome_2022.gmt,Signaling By Hippo R-HSA-2028269,Signaling By Hippo,R-HSA-2028269,2/20,0.09967342088441275,0.7986740927742527,4.908946379534615,11.319324584547218,AMOT;AMOTL2,False
all_passing,282,Reactome_2022.gmt,Integrin Cell Surface Interactions R-HSA-216083,Integrin Cell Surface Interactions,R-HSA-216083,4/66,0.10135449557788019,0.7986740927742527,2.62289407540395,6.00414826915156,FBN1;ITGA2;ITGB8;THBS1,False
all_passing,282,Reactome_2022.gmt,Mitotic G1 Phase And G1/S Transition R-HSA-453279,Mitotic G1 Phase And G1/S Transition,R-HSA-453279,7/147,0.10141893241577812,0.7986740927742527,1.950675252371941,4.464111527336204,CCNE1;CCNE2;CDC25A;CDKN1A;CDKN1C;CDKN2B;PCNA,False
all_passing,282,Reactome_2022.gmt,G1/S DNA Damage Checkpoints R-HSA-69615,G1/S DNA Damage Checkpoints,R-HSA-69615,4/67,0.1056407057320537,0.8093802613887561,2.5813342003703754,5.802094596006852,CCNE1;CCNE2;CDC25A;CDKN1A,False
all_passing,282,Reactome_2022.gmt,Cellular Hexose Transport R-HSA-189200,Cellular Hexose Transport,R-HSA-189200,2/21,0.10828443406334833,0.8093802613887561,4.6567484802778925,10.351923302966629,SLC2A3;SLC2A6,False
all_passing,282,Reactome_2022.gmt,HS-GAG Degradation R-HSA-2024096,HS-GAG Degradation,R-HSA-2024096,2/21,0.10828443406334833,0.8093802613887561,4.6567484802778925,10.351923302966629,IDUA;SDC1,False
all_passing,282,Reactome_2022.gmt,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission,R-HSA-9617324,2/21,0.10828443406334833,0.8093802613887561,4.6567484802778925,10.351923302966629,GRIN2C;MPP2,False
all_passing,282,Reactome_2022.gmt,Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,Nitric Oxide Stimulates Guanylate Cyclase,R-HSA-392154,2/21,0.10828443406334833,0.8093802613887561,4.6567484802778925,10.351923302966629,IRAG1;NANOS1,False
all_passing,282,Reactome_2022.gmt,"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066","Unblocking Of NMDA Receptors, Glutamate Binding And Activation",R-HSA-438066,2/21,0.10828443406334833,0.8093802613887561,4.6567484802778925,10.351923302966629,GRIN2C;MPP2,False
all_passing,282,Reactome_2022.gmt,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,Regulation Of IGF Transport And Uptake By IGFBPs,R-HSA-381426,6/123,0.11393127609947937,0.838178809828298,2.018798814974414,4.385153738386947,FBN1;GAS6;IGFBP3;QSOX1;SCG2;WFS1,False
all_passing,282,Reactome_2022.gmt,Sphingolipid De Novo Biosynthesis R-HSA-1660661,Sphingolipid De Novo Biosynthesis,R-HSA-1660661,3/44,0.11403793330997251,0.838178809828298,3.0676767894475936,6.660613891613086,ACER2;FA2H;SGMS2,False
all_passing,282,Reactome_2022.gmt,RA Biosynthesis Pathway R-HSA-5365859,RA Biosynthesis Pathway,R-HSA-5365859,2/22,0.11708415247950678,0.8412341347454588,4.429155254119386,9.499928350233793,ALDH1A3;RDH10,False
all_passing,282,Reactome_2022.gmt,Glycosphingolipid Metabolism R-HSA-1660662,Glycosphingolipid Metabolism,R-HSA-1660662,3/45,0.11988659093662454,0.8412341347454588,2.9952015153109546,6.353448586591074,ARSA;ARSD;ARSJ,False
all_passing,282,Reactome_2022.gmt,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,NR1H2 And NR1H3-mediated Signaling,R-HSA-9024446,3/46,0.1258437716810408,0.8412341347454588,2.9260584376863448,6.064882430948798,FASN;KDM3A;SCD,False
all_passing,282,Reactome_2022.gmt,Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,Canonical Retinoid Cycle In Rods (Twilight Vision),R-HSA-2453902,2/23,0.12605629664743104,0.8412341347454588,4.222733490859346,8.74539369265151,NAPEPLD;RDH10,False
all_passing,282,Reactome_2022.gmt,Long-term Potentiation R-HSA-9620244,Long-term Potentiation,R-HSA-9620244,2/23,0.12605629664743104,0.8412341347454588,4.222733490859346,8.74539369265151,GRIN2C;MPP2,False
all_passing,282,Reactome_2022.gmt,Nucleotide Salvage R-HSA-8956321,Nucleotide Salvage,R-HSA-8956321,2/23,0.12605629664743104,0.8412341347454588,4.222733490859346,8.74539369265151,CDA;UPP1,False
all_passing,282,Reactome_2022.gmt,Defective F9 Activation R-HSA-9673221,Defective F9 Activation,R-HSA-9673221,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,ZNF160,False
all_passing,282,Reactome_2022.gmt,Dopamine Receptors R-HSA-390651,Dopamine Receptors,R-HSA-390651,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,DRD4,False
all_passing,282,Reactome_2022.gmt,Extrinsic Pathway Of Fibrin Clot Formation R-HSA-140834,Extrinsic Pathway Of Fibrin Clot Formation,R-HSA-140834,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,F3,False
all_passing,282,Reactome_2022.gmt,FasL/ CD95L Signaling R-HSA-75157,FasL/ CD95L Signaling,R-HSA-75157,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,FASN,False
all_passing,282,Reactome_2022.gmt,RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158,RUNX3 Regulates BCL2L11 (BIM) Transcription,R-HSA-8952158,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,SMAD3,False
all_passing,282,Reactome_2022.gmt,Sodium-coupled Phosphate Cotransporters R-HSA-427652,Sodium-coupled Phosphate Cotransporters,R-HSA-427652,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,SLC20A2,False
all_passing,282,Reactome_2022.gmt,TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911,TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors,R-HSA-8866911,1/5,0.12741306901300106,0.8412341347454588,12.082297217288337,24.893410184640473,CDKN1A,False
all_passing,282,Reactome_2022.gmt,SLC Transporter Disorders R-HSA-5619102,SLC Transporter Disorders,R-HSA-5619102,5/99,0.1278065465486298,0.8412341347454588,2.1211401878068545,4.363689165537644,SLC1A1;SLC20A2;SLC27A4;SLC29A3;SLC33A1,False
all_passing,282,Reactome_2022.gmt,RNA Polymerase II Transcription R-HSA-73857,RNA Polymerase II Transcription,R-HSA-73857,42/1312,0.12899951200737064,0.8427968117814881,1.243126243126243,2.545856234481085,BAX;BTG2;CCNE1;CCNE2;CCNG2;CDKN1A;CDKN2B;DDB2;DDIT3;FASN;FOS;IGFBP3;KCTD1;NR1D1;PCNA;PLK2;PRKAA2;PRMT6;RGCC;RRM2B;SLC2A3;SMAD3;SMAD7;SOCS4;TAF9B;TCF7;TCF7L1;TGFA;THBS1;TIGAR;TNFRSF10C;TP53I3;TP53INP1;TRIAP1;WWOX;ZNF160;ZNF425;ZNF484;ZNF584;ZNF627;ZNF699;ZNF786,False
all_passing,282,Reactome_2022.gmt,Extra-nuclear Estrogen Signaling R-HSA-9009391,Extra-nuclear Estrogen Signaling,R-HSA-9009391,4/73,0.13300828566564146,0.8577946233637673,2.357090270333105,4.755061571270861,BTC;FOS;PIK3R3;TGFA,False
all_passing,282,Reactome_2022.gmt,Glycogen Metabolism R-HSA-8982491,Glycogen Metabolism,R-HSA-8982491,2/24,0.1351853204620903,0.8577946233637673,4.034660328777976,8.07379387631167,GBE1;GYS1,False
all_passing,282,Reactome_2022.gmt,Signaling By EGFR In Cancer R-HSA-1643713,Signaling By EGFR In Cancer,R-HSA-1643713,2/24,0.1351853204620903,0.8577946233637673,4.034660328777976,8.07379387631167,BTC;TGFA,False
all_passing,282,Reactome_2022.gmt,Xenobiotics R-HSA-211981,Xenobiotics,R-HSA-211981,2/24,0.1351853204620903,0.8577946233637673,4.034660328777976,8.07379387631167,AHRR;CYP1A1,False
all_passing,282,Reactome_2022.gmt,DNA Damage Bypass R-HSA-73893,DNA Damage Bypass,R-HSA-73893,3/48,0.13806716262828989,0.8595708371155497,2.7968900509150956,5.537884328296366,PCNA;REV3L;SPRTN,False
all_passing,282,Reactome_2022.gmt,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,Assembly And Cell Surface Presentation Of NMDA Receptors,R-HSA-9609736,2/25,0.1444563837631782,0.8595708371155497,3.8625933932567222,7.473259404860991,GRIN2C;MPP2,False
all_passing,282,Reactome_2022.gmt,Phase I - Functionalization Of Compounds R-HSA-211945,Phase I - Functionalization Of Compounds,R-HSA-211945,5/104,0.1481805436333657,0.8595708371155497,2.0135542577753633,3.8445271862929467,AHRR;CES2;CYP1A1;CYP1B1;FDXR,False
all_passing,282,Reactome_2022.gmt,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides,R-HSA-425393,5/104,0.1481805436333657,0.8595708371155497,2.0135542577753633,3.8445271862929467,SLC15A2;SLC1A1;SLC20A2;SLC36A1;SLC7A6,False
all_passing,282,Reactome_2022.gmt,CD22 Mediated BCR Regulation R-HSA-5690714,CD22 Mediated BCR Regulation,R-HSA-5690714,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,CD22,False
all_passing,282,Reactome_2022.gmt,FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374,FLT3 Signaling Thru SRC Family Kinases,R-HSA-9706374,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,SYK,False
all_passing,282,Reactome_2022.gmt,LDL Remodeling R-HSA-8964041,LDL Remodeling,R-HSA-8964041,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,TRNP1,False
all_passing,282,Reactome_2022.gmt,Lipid Particle Organization R-HSA-8964572,Lipid Particle Organization,R-HSA-8964572,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,HILPDA,False
all_passing,282,Reactome_2022.gmt,Molybdenum Cofactor Biosynthesis R-HSA-947581,Molybdenum Cofactor Biosynthesis,R-HSA-947581,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,MOCOS,False
all_passing,282,Reactome_2022.gmt,PTK6 Regulates Cell Cycle R-HSA-8849470,PTK6 Regulates Cell Cycle,R-HSA-8849470,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,CCNE1,False
all_passing,282,Reactome_2022.gmt,Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399,Pre-NOTCH Processing In Endoplasmic Reticulum,R-HSA-1912399,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,POGLUT1,False
all_passing,282,Reactome_2022.gmt,SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356,SMAD2/3 Phosphorylation Motif Mutants In Cancer,R-HSA-3304356,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,SMAD3,False
all_passing,282,Reactome_2022.gmt,Synthesis Of Dolichyl-phosphate R-HSA-446199,Synthesis Of Dolichyl-phosphate,R-HSA-446199,1/6,0.1508840261418006,0.8595708371155497,9.884547069271758,18.694088123894133,DOLK,False
all_passing,282,Reactome_2022.gmt,PI3K/AKT Signaling In Cancer R-HSA-2219528,PI3K/AKT Signaling In Cancer,R-HSA-2219528,5/105,0.1524130398582327,0.8595708371155497,1.993321679888844,3.7497591561851156,BTC;CDKN1A;FGF9;PIK3R3;TGFA,False
all_passing,282,Reactome_2022.gmt,HDMs Demethylate Histones R-HSA-3214842,HDMs Demethylate Histones,R-HSA-3214842,2/26,0.153855325836226,0.8595708371155497,3.7045727381861835,6.934006463432059,ARID5B;KDM3A,False
all_passing,282,Reactome_2022.gmt,Pyroptosis R-HSA-5620971,Pyroptosis,R-HSA-5620971,2/26,0.153855325836226,0.8595708371155497,3.7045727381861835,6.934006463432059,BAX;GSDME,False
all_passing,282,Reactome_2022.gmt,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer,R-HSA-2173793,3/51,0.15711257201642848,0.8595708371155497,2.6231119635579,4.854836503224666,CDKN2B;SMAD3;SMAD7,False
all_passing,282,Reactome_2022.gmt,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,Constitutive Signaling By Aberrant PI3K In Cancer,R-HSA-2219530,4/78,0.15779074060408887,0.8595708371155497,2.197811863651151,4.0582278485967676,BTC;FGF9;PIK3R3;TGFA,False
all_passing,282,Reactome_2022.gmt,Signaling By Nuclear Receptors R-HSA-9006931,Signaling By Nuclear Receptors,R-HSA-9006931,10/260,0.16311948492127226,0.8595708371155497,1.5316706037466352,2.77733589440974,ALDH1A3;BTC;FASN;FOS;KDM3A;PDK3;PIK3R3;RDH10;SCD;TGFA,False
all_passing,282,Reactome_2022.gmt,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress,R-HSA-380994,2/27,0.16336863982026903,0.8595708371155497,3.5589458599839223,6.447906060358245,DDIT3;EXOSC4,False
all_passing,282,Reactome_2022.gmt,Integrin Signaling R-HSA-354192,Integrin Signaling,R-HSA-354192,2/27,0.16336863982026903,0.8595708371155497,3.5589458599839223,6.447906060358245,RAPGEF4;SYK,False
all_passing,282,Reactome_2022.gmt,Synthesis Of PC R-HSA-1483191,Synthesis Of PC,R-HSA-1483191,2/27,0.16336863982026903,0.8595708371155497,3.5589458599839223,6.447906060358245,SH2D3C;SLC44A5,False
all_passing,282,Reactome_2022.gmt,Metabolism Of Porphyrins R-HSA-189445,Metabolism Of Porphyrins,R-HSA-189445,2/28,0.17298344799273638,0.8595708371155497,3.424309689570511,6.008154635880274,ABCC2;UROS,False
all_passing,282,Reactome_2022.gmt,Aryl Hydrocarbon Receptor Signaling R-HSA-8937144,Aryl Hydrocarbon Receptor Signaling,R-HSA-8937144,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,AHRR,False
all_passing,282,Reactome_2022.gmt,ChREBP Activates Metabolic Gene Expression R-HSA-163765,ChREBP Activates Metabolic Gene Expression,R-HSA-163765,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,FASN,False
all_passing,282,Reactome_2022.gmt,Defective CSF2RA Causes SMDP4 R-HSA-5688890,Defective CSF2RA Causes SMDP4,R-HSA-5688890,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,CSF2RA,False
all_passing,282,Reactome_2022.gmt,Erythrocytes Take Up Oxygen And Release Carbon Dioxide R-HSA-1247673,Erythrocytes Take Up Oxygen And Release Carbon Dioxide,R-HSA-1247673,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,CA2,False
all_passing,282,Reactome_2022.gmt,FGFR3b Ligand Binding And Activation R-HSA-190371,FGFR3b Ligand Binding And Activation,R-HSA-190371,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,FGF9,False
all_passing,282,Reactome_2022.gmt,GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription R-HSA-5635851,GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription,R-HSA-5635851,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,PTCH1,False
all_passing,282,Reactome_2022.gmt,Loss Of Function Of SMAD2/3 In Cancer R-HSA-3304349,Loss Of Function Of SMAD2/3 In Cancer,R-HSA-3304349,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,SMAD3,False
all_passing,282,Reactome_2022.gmt,Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534,Loss Of Function Of TGFBR1 In Cancer,R-HSA-3656534,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,SMAD3,False
all_passing,282,Reactome_2022.gmt,Nectin/Necl Trans Heterodimerization R-HSA-420597,Nectin/Necl Trans Heterodimerization,R-HSA-420597,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,NECTIN1,False
all_passing,282,Reactome_2022.gmt,NrCAM Interactions R-HSA-447038,NrCAM Interactions,R-HSA-447038,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,ANK1,False
all_passing,282,Reactome_2022.gmt,Vitamin C (Ascorbate) Metabolism R-HSA-196836,Vitamin C (Ascorbate) Metabolism,R-HSA-196836,1/7,0.17372583713369333,0.8595708371155497,8.363027736029512,14.637614018442264,SLC2A3,False
all_passing,282,Reactome_2022.gmt,Cyclin E Associated Events During G1/S Transition R-HSA-69202,Cyclin E Associated Events During G1/S Transition,R-HSA-69202,4/82,0.17874751344687964,0.8595708371155497,2.0849981131859714,3.5899101536071405,CCNE1;CCNE2;CDC25A;CDKN1A,False
all_passing,282,Reactome_2022.gmt,PI Metabolism R-HSA-1483255,PI Metabolism,R-HSA-1483255,4/82,0.17874751344687964,0.8595708371155497,2.0849981131859714,3.5899101536071405,INPP5D;PI4K2A;PIK3R3;PLEKHA2,False
all_passing,282,Reactome_2022.gmt,Dectin-2 Family R-HSA-5621480,Dectin-2 Family,R-HSA-5621480,2/29,0.18268747790315826,0.8595708371155497,3.299465240641711,5.609019498979159,MUC19;SYK,False
all_passing,282,Reactome_2022.gmt,Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,Energy Dependent Regulation Of mTOR By LKB1-AMPK,R-HSA-380972,2/29,0.18268747790315826,0.8595708371155497,3.299465240641711,5.609019498979159,CAB39;PRKAA2,False
all_passing,282,Reactome_2022.gmt,FCERI Mediated MAPK Activation R-HSA-2871796,FCERI Mediated MAPK Activation,R-HSA-2871796,2/29,0.18268747790315826,0.8595708371155497,3.299465240641711,5.609019498979159,FOS;SYK,False
all_passing,282,Reactome_2022.gmt,Surfactant Metabolism R-HSA-5683826,Surfactant Metabolism,R-HSA-5683826,2/29,0.18268747790315826,0.8595708371155497,3.299465240641711,5.609019498979159,ADORA2B;CSF2RA,False
all_passing,282,Reactome_2022.gmt,Diseases Of Glycosylation R-HSA-3781865,Diseases Of Glycosylation,R-HSA-3781865,6/143,0.1874687173463563,0.8595708371155497,1.721735985533454,2.8824327444236375,ADAMTS7;B3GALT6;DOLK;MUC19;SDC1;THBS1,False
